Data As Of,Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
09/28/2022,Vermont,2022,23,2022-06-11,132,123,0,35,,,0,10,,0,,30,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,24,2022-06-18,131,110,,20,,,,,,0,,24,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,25,2022-06-25,139,127,,42,,,,,,,,36,,,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),
09/28/2022,Vermont,2022,26,2022-07-02,114,101,,28,,,0,,,,0,24,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,27,2022-07-09,131,114,0,33,,,0,,,,,35,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,28,2022-07-16,114,103,,26,,,,,,,,26,,,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),
09/28/2022,Vermont,2022,29,2022-07-23,122,108,,27,,,0,,,0,,29,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,30,2022-07-30,124,102,,13,,,,,,0,,26,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,31,2022-08-06,114,103,0,35,,,0,,,0,,23,0,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,32,2022-08-13,129,119,0,35,,,0,,,,11,23,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,33,2022-08-20,100,89,0,14,,,0,,0,0,,23,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,34,2022-08-27,139,127,0,22,,,0,,,0,10,37,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,35,2022-09-03,82,76,0,23,,,0,0,0,0,,19,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,36,2022-09-10,101,98,,23,,10,0,,,0,,16,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Vermont,2022,37,2022-09-17,97,97,,22,,10,0,,0,0,,24,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Virginia,2020,1,2020-01-04,1438,1314,24,292,46,50,30,80,22,36,17,299,81,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,2,2020-01-11,1562,1425,22,344,59,54,32,96,35,45,12,293,72,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,3,2020-01-18,1466,1343,24,304,41,66,26,75,25,37,20,311,72,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,4,2020-01-25,1459,1340,21,298,44,51,34,65,32,40,16,311,78,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,5,2020-02-01,1479,1350,20,297,59,70,28,61,24,34,15,315,85,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,6,2020-02-08,1524,1421,15,336,61,65,24,72,37,41,14,332,80,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,7,2020-02-15,1377,1289,17,284,39,62,23,89,34,27,11,291,79,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,8,2020-02-22,1444,1316,21,277,56,51,29,80,29,32,13,322,72,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,9,2020-02-29,1388,1279,15,286,47,55,30,74,24,33,22,286,70,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,10,2020-03-07,1480,1364,17,291,48,59,29,83,30,38,15,324,91,0,0,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,11,2020-03-14,1435,1331,15,300,46,59,34,77,26,31,14,316,95,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Virginia,2020,12,2020-03-21,1455,1348,22,298,45,42,30,69,21,33,22,335,81,,,,,,,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9)
09/28/2022,Virginia,2020,13,2020-03-28,1517,1404,20,325,51,53,49,88,25,32,15,305,66,28,28,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,14,2020-04-04,1467,1358,15,268,61,62,39,78,26,16,18,280,81,67,65,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,15,2020-04-11,1619,1507,20,295,50,66,35,71,26,38,10,335,76,115,110,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,16,2020-04-18,1602,1480,23,275,52,57,29,68,31,25,20,285,71,196,190,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,17,2020-04-25,1633,1511,17,291,44,57,18,54,30,34,17,299,74,222,216,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,18,2020-05-02,1669,1543,22,292,47,58,20,73,26,27,13,289,80,251,241,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,19,2020-05-09,1593,1467,,260,55,71,17,77,23,38,12,296,76,238,220,,,Suppressed (counts 1-9),,,,,,,,,,,,
09/28/2022,Virginia,2020,20,2020-05-16,1565,1443,13,280,71,59,17,66,18,39,11,293,74,200,184,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,21,2020-05-23,1464,1334,18,288,38,55,11,65,15,28,,272,60,170,164,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2020,22,2020-05-30,1443,1327,18,266,43,52,13,63,19,28,17,265,75,160,147,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,23,2020-06-06,1410,1287,14,278,48,50,17,53,31,21,,281,69,105,90,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2020,24,2020-06-13,1422,1297,11,289,44,47,18,70,17,29,12,280,73,110,100,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,25,2020-06-20,1292,1180,17,264,43,40,17,43,20,32,13,253,72,88,78,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,26,2020-06-27,1456,1319,21,296,51,50,13,56,19,29,19,287,69,79,71,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,27,2020-07-04,1394,1264,21,276,51,53,19,51,27,23,11,305,77,56,53,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,28,2020-07-11,1488,1345,18,294,54,55,19,63,20,26,16,315,67,66,61,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,29,2020-07-18,1390,1270,19,289,41,48,22,67,17,32,12,276,69,97,82,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,30,2020-07-25,1463,1321,22,308,48,40,11,53,21,28,,309,73,90,84,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2020,31,2020-08-01,1455,1317,20,296,42,53,19,64,16,24,11,258,87,106,100,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,32,2020-08-08,1513,1359,18,308,47,42,18,57,23,18,12,285,81,91,87,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,33,2020-08-15,1457,1348,17,289,45,56,20,55,21,37,10,320,73,102,89,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,34,2020-08-22,1454,1337,17,311,54,47,,60,23,36,10,287,69,125,113,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2020,35,2020-08-29,1458,1329,13,277,45,50,23,61,25,32,20,284,73,111,103,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,36,2020-09-05,1486,1333,25,259,35,63,22,55,26,31,10,318,69,123,110,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,37,2020-09-12,1469,1333,12,283,43,46,13,52,27,20,18,270,89,118,108,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,38,2020-09-19,1459,1328,20,297,47,47,12,56,21,29,,283,76,118,102,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2020,39,2020-09-26,1484,1356,18,317,45,56,13,52,21,32,12,282,76,90,81,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,40,2020-10-03,1516,1381,18,302,67,67,22,60,21,34,13,289,78,93,82,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,41,2020-10-10,1478,1346,23,289,41,44,15,52,15,32,13,312,79,96,89,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,42,2020-10-17,1448,1316,21,277,47,60,16,62,18,30,17,273,73,104,94,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,43,2020-10-24,1496,1364,17,331,36,52,13,47,21,29,14,282,74,121,108,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,44,2020-10-31,1546,1417,23,297,45,43,22,68,23,26,11,309,73,124,115,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,45,2020-11-07,1652,1514,18,310,70,60,30,68,28,33,13,309,76,134,117,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,46,2020-11-14,1513,1393,18,286,47,58,14,62,25,30,16,306,81,136,125,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,47,2020-11-21,1614,1493,15,308,41,49,18,62,16,30,10,334,89,187,177,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,48,2020-11-28,1595,1454,14,263,59,59,18,62,21,34,15,270,86,221,204,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,49,2020-12-05,1629,1516,22,265,53,54,21,58,29,29,13,309,73,241,222,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,50,2020-12-12,1795,1647,23,268,65,62,18,75,31,31,14,314,94,307,283,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,51,2020-12-19,1868,1750,21,302,63,49,19,76,40,35,,329,79,364,329,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2020,52,2020-12-26,1901,1768,17,296,62,59,23,55,29,34,19,304,90,384,349,,,,,,,,,,,,,,,
09/28/2022,Virginia,2020,53,2021-01-02,2016,1873,26,291,54,64,27,65,27,37,14,318,89,453,422,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,1,2021-01-09,2016,1883,12,296,48,84,22,64,34,29,18,311,98,516,477,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,2,2021-01-16,2067,1912,16,315,77,52,28,48,27,27,10,332,85,551,511,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,3,2021-01-23,2123,1998,17,304,56,73,18,63,30,40,18,380,108,552,501,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,4,2021-01-30,1957,1835,27,291,57,65,19,48,28,34,11,323,82,499,460,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,5,2021-02-06,2006,1885,24,314,61,56,15,59,30,47,16,360,97,438,390,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,6,2021-02-13,1801,1665,28,330,49,61,29,54,19,35,12,309,72,341,311,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,7,2021-02-20,1738,1617,19,311,57,56,22,55,28,30,15,331,76,279,247,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,8,2021-02-27,1711,1568,23,301,44,68,17,57,25,32,11,289,90,232,207,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,9,2021-03-06,1590,1446,14,282,50,56,17,62,30,35,15,317,94,153,132,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,10,2021-03-13,1549,1408,19,300,38,46,12,61,32,24,13,327,79,147,131,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,11,2021-03-20,1523,1391,21,298,47,45,10,52,22,29,24,304,69,135,114,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,12,2021-03-27,1531,1373,15,297,38,34,16,69,18,32,15,298,72,124,105,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,13,2021-04-03,1370,1245,16,270,48,47,16,66,23,25,14,251,61,93,76,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,14,2021-04-10,1574,1405,21,293,49,44,17,48,22,23,,350,66,121,103,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,15,2021-04-17,1432,1288,16,267,58,44,12,64,15,21,25,300,89,105,90,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,16,2021-04-24,1485,1344,,261,59,44,16,72,32,29,14,320,77,119,108,,,Suppressed (counts 1-9),,,,,,,,,,,,
09/28/2022,Virginia,2021,17,2021-05-01,1492,1353,15,299,35,44,14,56,18,24,,310,78,121,105,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,18,2021-05-08,1482,1334,16,303,46,49,19,50,27,23,15,312,80,95,80,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,19,2021-05-15,1475,1349,26,291,46,30,14,57,29,27,12,307,73,86,76,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,20,2021-05-22,1401,1251,14,282,45,47,,61,27,27,18,279,79,74,63,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2021,21,2021-05-29,1430,1303,23,302,43,45,14,60,19,24,10,304,76,56,47,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,22,2021-06-05,1426,1260,16,294,45,39,15,51,24,35,11,294,66,47,40,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,23,2021-06-12,1382,1252,22,280,37,50,15,66,18,30,,295,63,42,39,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,24,2021-06-19,1329,1197,20,296,47,48,,58,21,28,14,291,58,34,26,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2021,25,2021-06-26,1368,1245,16,284,51,45,15,42,25,24,15,273,80,37,30,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,26,2021-07-03,1429,1274,19,287,55,37,23,62,20,32,21,286,72,25,21,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,27,2021-07-10,1358,1218,20,294,50,41,20,60,35,24,16,287,60,22,15,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,28,2021-07-17,1425,1282,21,318,45,44,,64,27,27,17,326,78,25,17,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2021,29,2021-07-24,1382,1236,17,297,34,42,15,49,18,27,22,278,71,17,14,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,30,2021-07-31,1484,1351,22,328,36,51,14,68,30,36,16,310,77,45,36,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,31,2021-08-07,1516,1356,16,299,54,38,17,64,20,21,,314,84,58,54,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,32,2021-08-14,1568,1421,18,289,50,53,14,76,19,23,19,326,80,84,79,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,33,2021-08-21,1605,1467,20,316,51,48,17,65,23,32,10,310,79,145,134,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,34,2021-08-28,1603,1476,23,300,46,54,20,61,27,32,19,321,73,189,177,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,35,2021-09-04,1679,1520,20,300,47,36,19,65,30,43,10,304,84,214,203,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,36,2021-09-11,1651,1528,26,294,44,52,19,62,25,33,19,306,65,245,233,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,37,2021-09-18,1769,1629,20,297,57,55,14,60,23,44,20,314,66,307,294,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,38,2021-09-25,1736,1590,20,301,51,62,17,58,21,29,10,297,71,328,315,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,39,2021-10-02,1787,1653,18,303,51,57,20,69,17,31,16,335,66,331,307,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,40,2021-10-09,1854,1693,29,302,64,35,24,63,33,33,15,336,84,274,259,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,41,2021-10-16,1698,1570,14,292,50,39,22,64,28,40,10,343,79,247,228,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,42,2021-10-23,1678,1534,26,289,48,46,12,74,36,36,,303,86,225,199,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,43,2021-10-30,1701,1556,31,312,60,46,25,60,22,40,12,307,71,196,180,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,44,2021-11-06,1719,1549,16,277,55,39,23,64,32,41,16,341,79,173,157,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,45,2021-11-13,1740,1587,24,335,59,65,10,65,27,32,17,345,89,133,118,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,46,2021-11-20,1601,1452,18,290,52,46,23,54,26,35,12,340,82,130,120,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,47,2021-11-27,1631,1509,32,325,52,47,23,62,28,27,,347,75,132,119,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,48,2021-12-04,1742,1588,19,307,49,45,19,58,25,36,10,379,89,143,126,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,49,2021-12-11,1771,1628,26,308,62,54,26,64,27,35,11,368,79,195,180,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,50,2021-12-18,1745,1603,27,348,67,53,19,74,27,30,,330,89,206,180,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2021,51,2021-12-25,1742,1606,24,295,58,56,24,72,30,35,13,338,76,217,203,,,,,,,,,,,,,,,
09/28/2022,Virginia,2021,52,2022-01-01,1824,1688,28,294,66,47,21,66,24,40,16,341,86,270,251,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,1,2022-01-08,2021,1872,27,306,77,57,34,94,34,38,19,367,96,383,333,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,2,2022-01-15,2185,2048,32,313,69,63,32,61,34,36,17,378,107,500,443,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,3,2022-01-22,2166,2045,32,337,77,51,20,72,29,53,24,370,93,546,477,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,4,2022-01-29,2148,2009,21,302,69,63,18,64,33,29,20,432,97,513,437,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,5,2022-02-05,2045,1890,22,330,77,62,20,46,33,24,15,378,78,462,380,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,6,2022-02-12,1864,1707,18,302,64,41,24,67,22,43,17,328,73,356,294,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,7,2022-02-19,1739,1587,26,310,51,57,22,41,19,45,16,318,91,277,234,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,8,2022-02-26,1615,1487,17,279,52,45,26,62,25,31,21,320,83,212,173,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,9,2022-03-05,1608,1448,34,304,57,39,15,70,24,38,13,321,87,146,112,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,10,2022-03-12,1507,1383,21,282,54,39,14,55,20,44,12,322,84,111,84,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,11,2022-03-19,1543,1402,19,295,52,43,17,71,28,34,12,321,86,74,57,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,12,2022-03-26,1466,1345,22,289,49,52,18,60,24,27,16,306,71,76,55,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,13,2022-04-02,1427,1308,12,274,49,50,13,55,23,22,19,316,74,47,30,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,14,2022-04-09,1412,1280,20,262,49,49,15,66,24,35,19,300,87,37,19,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,15,2022-04-16,1477,1356,17,314,79,39,10,68,19,26,12,326,73,36,21,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,16,2022-04-23,1402,1277,16,292,47,48,18,61,19,30,14,282,61,31,20,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,17,2022-04-30,1438,1317,20,299,71,40,21,54,29,29,17,313,66,29,19,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,18,2022-05-07,1434,1306,20,317,55,40,16,60,22,36,,292,73,27,13,,,,,,,,,,,Suppressed (counts 1-9),,,,
09/28/2022,Virginia,2022,19,2022-05-14,1405,1289,21,301,37,43,11,55,20,30,25,290,78,44,31,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,20,2022-05-21,1471,1323,24,277,48,28,25,58,18,39,21,320,82,32,21,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,21,2022-05-28,1432,1310,16,290,43,47,12,51,24,29,34,316,68,60,40,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,22,2022-06-04,1517,1374,20,335,64,44,14,61,22,26,32,292,76,50,28,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,23,2022-06-11,1468,1319,15,290,50,33,12,64,30,30,40,314,68,59,46,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,24,2022-06-18,1379,1283,17,275,48,43,16,47,24,31,35,299,68,52,41,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,25,2022-06-25,1521,1394,13,300,51,49,18,74,26,38,51,297,88,69,54,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,26,2022-07-02,1410,1303,26,287,47,41,17,53,19,31,53,276,67,49,32,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,27,2022-07-09,1300,1214,14,260,49,38,20,52,26,29,46,285,83,51,36,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,28,2022-07-16,1533,1435,21,313,49,44,,52,20,37,68,311,92,69,45,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2022,29,2022-07-23,1585,1487,21,301,62,51,20,56,33,23,94,321,87,73,48,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,30,2022-07-30,1449,1372,21,268,50,50,,45,34,32,84,309,79,73,46,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2022,31,2022-08-06,1497,1420,18,309,36,36,25,50,19,36,94,287,70,72,51,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,32,2022-08-13,1467,1380,19,309,51,53,,61,27,28,76,281,82,76,51,,,,,,,Suppressed (counts 1-9),,,,,,,,
09/28/2022,Virginia,2022,33,2022-08-20,1445,1368,17,310,48,54,10,56,25,35,66,290,81,86,62,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,34,2022-08-27,1459,1388,15,286,41,44,14,54,18,35,91,312,76,74,51,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,35,2022-09-03,1288,1253,14,286,42,41,11,41,13,21,92,264,72,80,53,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,36,2022-09-10,1202,1192,14,272,45,34,21,59,25,23,86,238,48,59,45,,,,,,,,,,,,,,,
09/28/2022,Virginia,2022,37,2022-09-17,1059,1059,14,265,34,51,15,43,15,24,61,219,55,61,46,,,,,,,,,,,,,,,
09/28/2022,Washington,2020,1,2020-01-04,1183,1069,13,223,34,68,30,63,24,,,245,62,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/28/2022,Washington,2020,2,2020-01-11,1246,1143,17,267,46,83,31,67,18,13,11,260,48,0,0,,,,,,,,,,,,,,,
09/28/2022,Washington,2020,3,2020-01-18,1221,1107,12,259,44,81,24,62,19,,,225,73,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/28/2022,Washington,2020,4,2020-01-25,1192,1086,14,252,33,65,20,64,15,,,272,59,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
09/28/2022,Washington,2020,5,2020-02-01,1200,1104,15,268,41,62,20,60,22,,12,262,60,0,0,,,,,,,,,,Suppressed (counts 1-9),,,,,
09/28/2022,Washington,2020,6,2020-02-08,1180,1074,,230,42,62,26,70,14,,11,245,78,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/28/2022,Washington,2020,7,2020-02-15,1179,1079,,245,41,80,32,62,20,,13,235,63,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,,
09/28/2022,Washington,2020,8,2020-02-22,1115,1021,11,250,27,87,19,55,11,,,228,60,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
